,county_state,county,state,state_long,total_zipcode_score,id
1161,"Hampton County, SC",Hampton County,SC,South Carolina,0.3743464345508038,45049
1162,"Hampton city, VA",Hampton city,VA,Virginia,0.5346978259957198,51650
1163,"Hancock County, GA",Hancock County,GA,Georgia,0.4052389240566003,13141
1164,"Hancock County, IA",Hancock County,IA,Iowa,0.4700299831932774,19081
1165,"Hancock County, IL",Hancock County,IL,Illinois,0.42851892207396386,17067
1166,"Hancock County, IN",Hancock County,IN,Indiana,0.7146658526600118,18059
1167,"Hancock County, KY",Hancock County,KY,Kentucky,0.5328896524103011,21091
1168,"Hancock County, ME",Hancock County,ME,Maine,0.4537371866019244,23009
1169,"Hancock County, MS",Hancock County,MS,Mississippi,0.5117127986909533,28045
1170,"Hancock County, OH",Hancock County,OH,Ohio,0.5198244253454563,39063
1171,"Hancock County, TN",Hancock County,TN,Tennessee,0.3481441042998452,47067
1172,"Hancock County, WV",Hancock County,WV,West Virginia,0.41122202555831816,54029
1173,"Hand County, SD",Hand County,SD,South Dakota,0.4443669002244327,46059
1174,"Hanover County, VA",Hanover County,VA,Virginia,0.6869837059501206,51085
1175,"Hansford County, TX",Hansford County,TX,Texas,0.4189741336683157,48195
1176,"Hanson County, SD",Hanson County,SD,South Dakota,0.5238163697478991,46061
1177,"Haralson County, GA",Haralson County,GA,Georgia,0.4915132586571514,13143
1178,"Hardee County, FL",Hardee County,FL,Florida,0.3726678017186116,12049
1179,"Hardeman County, TN",Hardeman County,TN,Tennessee,0.4002505087146541,47069
1180,"Hardeman County, TX",Hardeman County,TX,Texas,0.4203047808856308,48197
1181,"Hardin County, IA",Hardin County,IA,Iowa,0.4985652773109244,19083
1182,"Hardin County, IL",Hardin County,IL,Illinois,0.4715955798319328,17069
1183,"Hardin County, KY",Hardin County,KY,Kentucky,0.48990126742176515,21093
1184,"Hardin County, OH",Hardin County,OH,Ohio,0.5024878720298294,39065
1185,"Hardin County, TN",Hardin County,TN,Tennessee,0.2763738823529412,47071
1186,"Hardin County, TX",Hardin County,TX,Texas,0.552426715634708,48199
1187,"Harding County, NM",Harding County,NM,New Mexico,0.3536089411764707,35021
1188,"Harding County, SD",Harding County,SD,South Dakota,0.3818584537815126,46063
1189,"Hardy County, WV",Hardy County,WV,West Virginia,0.3837338887178045,54031
1190,"Harford County, MD",Harford County,MD,Maryland,0.6525128936299908,24025
1191,"Harlan County, KY",Harlan County,KY,Kentucky,0.23500454150421354,21095
1192,"Harlan County, NE",Harlan County,NE,Nebraska,0.47417632331856685,31083
1193,"Harmon County, OK",Harmon County,OK,Oklahoma,0.2449715331483512,40057
1194,"Harnett County, NC",Harnett County,NC,North Carolina,0.5485802716330893,37085
1195,"Harney County, OR",Harney County,OR,Oregon,0.3864188907563025,41025
1196,"Harper County, KS",Harper County,KS,Kansas,0.4004643974505406,20077
1197,"Harper County, OK",Harper County,OK,Oklahoma,0.3803416134453782,40059
1198,"Harris County, GA",Harris County,GA,Georgia,0.594515527329726,13145
1199,"Harris County, TX",Harris County,TX,Texas,0.5661485094414924,48201
1200,"Harrison County, IA",Harrison County,IA,Iowa,0.5335454663612302,19085
1201,"Harrison County, IN",Harrison County,IN,Indiana,0.4732070817242086,18061
1202,"Harrison County, KY",Harrison County,KY,Kentucky,0.42440263084828966,21097
1203,"Harrison County, MO",Harrison County,MO,Missouri,0.2819547899159664,29081
1204,"Harrison County, MS",Harrison County,MS,Mississippi,0.5020458528526768,28047
1205,"Harrison County, OH",Harrison County,OH,Ohio,0.42162430872754186,39067
1206,"Harrison County, TX",Harrison County,TX,Texas,0.4874365821981105,48203
1207,"Harrison County, WV",Harrison County,WV,West Virginia,0.4460498103835264,54033
1208,"Harrisonburg city, VA",Harrisonburg city,VA,Virginia,0.617575351067631,51660
1209,"Hart County, GA",Hart County,GA,Georgia,0.42828290778507094,13147
1210,"Hart County, KY",Hart County,KY,Kentucky,0.40215243697479,21099
1211,"Hartford County, CT",Hartford County,CT,Connecticut,0.6475176179167313,09003
1212,"Hartley County, TX",Hartley County,TX,Texas,0.37470317647058826,48205
1213,"Harvey County, KS",Harvey County,KS,Kansas,0.5586443770310763,20079
1214,"Haskell County, KS",Haskell County,KS,Kansas,0.4742431596638655,20081
1215,"Haskell County, OK",Haskell County,OK,Oklahoma,0.3545487348408982,40061
1216,"Haskell County, TX",Haskell County,TX,Texas,0.3548823930695551,48207
1217,"Hawaii County, HI",Hawaii County,HI,Hawaii,0.5411204475037307,15001
1218,"Hawkins County, TN",Hawkins County,TN,Tennessee,0.4263584333886168,47073
1219,"Hayes County, NE",Hayes County,NE,Nebraska,0.452949949579832,31085
1220,"Hays County, TX",Hays County,TX,Texas,0.7422565027623305,48209
1221,"Haywood County, NC",Haywood County,NC,North Carolina,0.5615563622639768,37087
1222,"Haywood County, TN",Haywood County,TN,Tennessee,0.3496667288603432,47075
1223,"Heard County, GA",Heard County,GA,Georgia,0.4947330084033614,13149
1224,"Hemphill County, TX",Hemphill County,TX,Texas,0.5443136806722689,48211
1225,"Hempstead County, AR",Hempstead County,AR,Arkansas,0.3588583193277311,05057
1226,"Henderson County, IL",Henderson County,IL,Illinois,0.4478795953820601,17071
1227,"Henderson County, KY",Henderson County,KY,Kentucky,0.4528665401504926,21101
1228,"Henderson County, NC",Henderson County,NC,North Carolina,0.5519243625631121,37089
1229,"Henderson County, TN",Henderson County,TN,Tennessee,0.3806647486631016,47077
1230,"Henderson County, TX",Henderson County,TX,Texas,0.4828617019575806,48213
1231,"Hendricks County, IN",Hendricks County,IN,Indiana,0.7089900642265384,18063
1232,"Hendry County, FL",Hendry County,FL,Florida,0.4851965439324115,12051
1233,"Hennepin County, MN",Hennepin County,MN,Minnesota,0.6698945038559639,27053
1234,"Henrico County, VA",Henrico County,VA,Virginia,0.6464419136883958,51087
1235,"Henry County, AL",Henry County,AL,Alabama,0.3781688403361345,01067
1236,"Henry County, GA",Henry County,GA,Georgia,0.7061046617290747,13151
1237,"Henry County, IA",Henry County,IA,Iowa,0.5037920485099388,19087
1238,"Henry County, IL",Henry County,IL,Illinois,0.5022825947822369,17073
1239,"Henry County, IN",Henry County,IN,Indiana,0.4307051469103892,18065
1240,"Henry County, KY",Henry County,KY,Kentucky,0.4673037958744354,21103
1241,"Henry County, MO",Henry County,MO,Missouri,0.4307753277310925,29083
1242,"Henry County, OH",Henry County,OH,Ohio,0.5132515406531901,39069
1243,"Henry County, TN",Henry County,TN,Tennessee,0.4093427226890757,47079
1244,"Henry County, VA",Henry County,VA,Virginia,0.421096049803517,51089
1245,"Herkimer County, NY",Herkimer County,NY,New York,0.454579936340899,36043
1246,"Hernando County, FL",Hernando County,FL,Florida,0.5081498638774844,12053
1247,"Hertford County, NC",Hertford County,NC,North Carolina,0.3845730639296698,37091
1248,"Hettinger County, ND",Hettinger County,ND,North Dakota,0.4782657815126051,38041
1249,"Hickman County, KY",Hickman County,KY,Kentucky,0.3424586722689075,21105
1250,"Hickman County, TN",Hickman County,TN,Tennessee,0.42550233357389594,47081
1251,"Hickory County, MO",Hickory County,MO,Missouri,0.36842951260504203,29085
1252,"Hidalgo County, NM",Hidalgo County,NM,New Mexico,0.38199708668580684,35023
1253,"Hidalgo County, TX",Hidalgo County,TX,Texas,0.4878335444020679,48215
1254,"Highland County, OH",Highland County,OH,Ohio,0.48692007324895076,39071
1255,"Highland County, VA",Highland County,VA,Virginia,0.3689149243697479,51091
1256,"Highlands County, FL",Highlands County,FL,Florida,0.4631989530910412,12055
1257,"Hill County, MT",Hill County,MT,Montana,0.3245710933248559,30041
1258,"Hill County, TX",Hill County,TX,Texas,0.4869617377106283,48217
1259,"Hillsborough County, FL",Hillsborough County,FL,Florida,0.6371838224341082,12057
1260,"Hillsborough County, NH",Hillsborough County,NH,New Hampshire,0.6645871713827578,33011
1261,"Hillsdale County, MI",Hillsdale County,MI,Michigan,0.4119387147304177,26059
1262,"Hinds County, MS",Hinds County,MS,Mississippi,0.431356027121918,28049
1263,"Hinsdale County, CO",Hinsdale County,CO,Colorado,0.508415462184874,08053
1264,"Hitchcock County, NE",Hitchcock County,NE,Nebraska,0.34731771428571423,31087
1265,"Hocking County, OH",Hocking County,OH,Ohio,0.45981621659758115,39073
1266,"Hockley County, TX",Hockley County,TX,Texas,0.3892726050420168,48219
1267,"Hodgeman County, KS",Hodgeman County,KS,Kansas,0.45178727731092444,20083
1268,"Hoke County, NC",Hoke County,NC,North Carolina,0.5855554893448867,37093
1269,"Holmes County, FL",Holmes County,FL,Florida,0.4267441120711797,12059
1270,"Holmes County, MS",Holmes County,MS,Mississippi,0.30382803361344535,28051
1271,"Holmes County, OH",Holmes County,OH,Ohio,0.4403852280420142,39075
1272,"Holt County, MO",Holt County,MO,Missouri,0.4268448403361344,29087
1273,"Holt County, NE",Holt County,NE,Nebraska,0.4851426097587605,31089
1274,"Honolulu County, HI",Honolulu County,HI,Hawaii,0.6595518635585712,15003
1275,"Hood County, TX",Hood County,TX,Texas,0.6159678284921546,48221
1276,"Hood River County, OR",Hood River County,OR,Oregon,0.5834201008403361,41027
1277,"Hooker County, NE",Hooker County,NE,Nebraska,0.3800001125855229,31091
1278,"Hopewell city, VA",Hopewell city,VA,Virginia,0.5107434226300803,51670
1279,"Hopkins County, KY",Hopkins County,KY,Kentucky,0.4273290817576206,21107
1280,"Hopkins County, TX",Hopkins County,TX,Texas,0.48114206183575636,48223
1281,"Horry County, SC",Horry County,SC,South Carolina,0.5585113978577014,45051
1282,"Hot Spring County, AR",Hot Spring County,AR,Arkansas,0.4098077641675606,05059
1283,"Hot Springs County, WY",Hot Springs County,WY,Wyoming,0.5099992946468077,56017
1284,"Houghton County, MI",Houghton County,MI,Michigan,0.4553372087987575,26061
1285,"Houston County, AL",Houston County,AL,Alabama,0.4357753445140656,01069
1286,"Houston County, GA",Houston County,GA,Georgia,0.5700502853756989,13153
1287,"Houston County, MN",Houston County,MN,Minnesota,0.5103251779588897,27055
1288,"Houston County, TN",Houston County,TN,Tennessee,0.338658198395326,47083
1289,"Houston County, TX",Houston County,TX,Texas,0.39521248968903067,48225
1290,"Howard County, AR",Howard County,AR,Arkansas,0.3963658130986667,05061
1291,"Howard County, IA",Howard County,IA,Iowa,0.47432856981826155,19089
1292,"Howard County, IN",Howard County,IN,Indiana,0.5959121905263907,18067
1293,"Howard County, MD",Howard County,MD,Maryland,0.6923417998924296,24027
1294,"Howard County, MO",Howard County,MO,Missouri,0.3966114985849262,29089
1295,"Howard County, NE",Howard County,NE,Nebraska,0.4169462199994458,31093
1296,"Howard County, TX",Howard County,TX,Texas,0.507184705882353,48227
1297,"Howell County, MO",Howell County,MO,Missouri,0.3930318621061626,29091
1298,"Hubbard County, MN",Hubbard County,MN,Minnesota,0.5311122675476124,27057
1299,"Hudson County, NJ",Hudson County,NJ,New Jersey,0.5752623469305864,34017
1300,"Hudspeth County, TX",Hudspeth County,TX,Texas,0.4555446722689076,48229
1301,"Huerfano County, CO",Huerfano County,CO,Colorado,0.4107557063671209,08055
1302,"Hughes County, OK",Hughes County,OK,Oklahoma,0.3378762352941177,40063
1303,"Hughes County, SD",Hughes County,SD,South Dakota,0.5212352941176471,46065
1304,"Humboldt County, CA",Humboldt County,CA,California,0.41314886327814215,06023
1305,"Humboldt County, IA",Humboldt County,IA,Iowa,0.4557457478991597,19091
1306,"Humboldt County, NV",Humboldt County,NV,Nevada,0.253291193277311,32013
1307,"Humphreys County, MS",Humphreys County,MS,Mississippi,0.30887757983193276,28053
1308,"Humphreys County, TN",Humphreys County,TN,Tennessee,0.4700772500975297,47085
1309,"Hunt County, TX",Hunt County,TX,Texas,0.5166738747847702,48231
1310,"Hunterdon County, NJ",Hunterdon County,NJ,New Jersey,0.6547439654723408,34019
1311,"Huntingdon County, PA",Huntingdon County,PA,Pennsylvania,0.4420413524147294,42061
1312,"Huntington County, IN",Huntington County,IN,Indiana,0.5526385554075581,18069
1313,"Huron County, MI",Huron County,MI,Michigan,0.4281577225323433,26063
1314,"Huron County, OH",Huron County,OH,Ohio,0.5025822248279623,39077
1315,"Hutchinson County, SD",Hutchinson County,SD,South Dakota,0.5055020617011761,46067
1316,"Hutchinson County, TX",Hutchinson County,TX,Texas,0.4776927660941202,48233
1317,"Hyde County, NC",Hyde County,NC,North Carolina,0.2978535514117092,37095
1318,"Hyde County, SD",Hyde County,SD,South Dakota,0.4737089075630252,46069
1319,"Iberia Parish, LA",Iberia Parish,LA,Louisiana,0.43370230184470226,22045
1320,"Iberville Parish, LA",Iberville Parish,LA,Louisiana,0.4266081007215886,22047
1321,"Ida County, IA",Ida County,IA,Iowa,0.4680441330921441,19093
1322,"Idaho County, ID",Idaho County,ID,Idaho,0.3971671532111349,16049
1323,"Imperial County, CA",Imperial County,CA,California,0.501182577105272,06025
1324,"Independence County, AR",Independence County,AR,Arkansas,0.3651927394957983,05063
1325,"Indian River County, FL",Indian River County,FL,Florida,0.6175489071060742,12061
1326,"Indiana County, PA",Indiana County,PA,Pennsylvania,0.4112373847377858,42063
1327,"Ingham County, MI",Ingham County,MI,Michigan,0.5616034703230326,26065
1328,"Inyo County, CA",Inyo County,CA,California,0.4377229915966387,06027
1329,"Ionia County, MI",Ionia County,MI,Michigan,0.5244582311374698,26067
1330,"Iosco County, MI",Iosco County,MI,Michigan,0.3581771087663017,26069
1331,"Iowa County, IA",Iowa County,IA,Iowa,0.524365176945578,19095
1332,"Iowa County, WI",Iowa County,WI,Wisconsin,0.5640727507213907,55049
1333,"Iredell County, NC",Iredell County,NC,North Carolina,0.6040186445303125,37097
1334,"Irion County, TX",Irion County,TX,Texas,0.39187460504201677,48235
1335,"Iron County, MI",Iron County,MI,Michigan,0.4506662991970711,26071
1336,"Iron County, MO",Iron County,MO,Missouri,0.3405665546218487,29093
1337,"Iron County, UT",Iron County,UT,Utah,0.5143056548143902,49021
1338,"Iron County, WI",Iron County,WI,Wisconsin,0.366063979633962,55051
1339,"Iroquois County, IL",Iroquois County,IL,Illinois,0.4388691437051674,17075
1340,"Irwin County, GA",Irwin County,GA,Georgia,0.3150012513843973,13155
1341,"Isabella County, MI",Isabella County,MI,Michigan,0.4914118417650621,26073
1342,"Isanti County, MN",Isanti County,MN,Minnesota,0.6297087893380621,27059
1343,"Island County, WA",Island County,WA,Washington,0.6333724034176328,53029
1344,"Isle of Wight County, VA",Isle of Wight County,VA,Virginia,0.6422421136096454,51093
1345,"Itasca County, MN",Itasca County,MN,Minnesota,0.495903731092437,27061
1346,"Itawamba County, MS",Itawamba County,MS,Mississippi,0.4223864542557849,28057
1347,"Izard County, AR",Izard County,AR,Arkansas,0.3402186871835875,05065
1348,"Jack County, TX",Jack County,TX,Texas,0.47438731092436975,48237
1349,"Jackson County, AL",Jackson County,AL,Alabama,0.3940630924369748,01071
1350,"Jackson County, AR",Jackson County,AR,Arkansas,0.386202924369748,05067
1351,"Jackson County, CO",Jackson County,CO,Colorado,0.4019790924369748,08057
1352,"Jackson County, FL",Jackson County,FL,Florida,0.3839705546218488,12063
1353,"Jackson County, GA",Jackson County,GA,Georgia,0.5607992568248301,13157
1354,"Jackson County, IA",Jackson County,IA,Iowa,0.4838173693435178,19097
1355,"Jackson County, IL",Jackson County,IL,Illinois,0.4364377703978435,17077
1356,"Jackson County, IN",Jackson County,IN,Indiana,0.41087131883295,18071
1357,"Jackson County, KS",Jackson County,KS,Kansas,0.5058217172939831,20085
1358,"Jackson County, KY",Jackson County,KY,Kentucky,0.3732427210661937,21109
1359,"Jackson County, MI",Jackson County,MI,Michigan,0.5677811792735925,26075
1360,"Jackson County, MN",Jackson County,MN,Minnesota,0.5113854234820031,27063
1361,"Jackson County, MO",Jackson County,MO,Missouri,0.5320409110052011,29095
1362,"Jackson County, MS",Jackson County,MS,Mississippi,0.488850304745544,28059
1363,"Jackson County, NC",Jackson County,NC,North Carolina,0.4034413958525473,37099
1364,"Jackson County, OH",Jackson County,OH,Ohio,0.4922106787464501,39079
1365,"Jackson County, OK",Jackson County,OK,Oklahoma,0.4498415798319327,40065
1366,"Jackson County, OR",Jackson County,OR,Oregon,0.5381524255807282,41029
1367,"Jackson County, SD",Jackson County,SD,South Dakota,0.2915435966386555,46071
1368,"Jackson County, TN",Jackson County,TN,Tennessee,0.31499896433222363,47087
1369,"Jackson County, TX",Jackson County,TX,Texas,0.5344006564873569,48239
1370,"Jackson County, WI",Jackson County,WI,Wisconsin,0.4659332813687622,55053
1371,"Jackson County, WV",Jackson County,WV,West Virginia,0.3876223858263041,54035
1372,"Jackson Parish, LA",Jackson Parish,LA,Louisiana,0.4344845016751741,22049
1373,"James City County, VA",James City County,VA,Virginia,0.7524357893052747,51095
1374,"Jasper County, GA",Jasper County,GA,Georgia,0.3916930919065694,13159
1375,"Jasper County, IA",Jasper County,IA,Iowa,0.563940069737505,19099
